season,match_name,fullName,overs,conceded,wickets,economyRate
2016,KKR v SRH,Barinder Sran,3,29,1,9.66
2016,KKR v SRH,Deepak Hooda,1,8,0,8
2016,KKR v SRH,Mustafizur Rahman,4,28,0,7
2016,KKR v SRH,Moises Henriques,3,17,2,5.66
2016,KKR v SRH,Ben Cutting,3,14,1,4.66
2016,KKR v SRH,Bipul Sharma,2,16,0,8
2016,GL v SRH,Bhuvneshwar Kumar,4,27,2,6.75
2016,GL v SRH,Trent Boult,4,39,1,9.75
2016,GL v SRH,Barinder Sran,3,28,0,9.33
2016,GL v SRH,Bipul Sharma,3,21,1,7
2016,GL v SRH,Ben Cutting,3,20,2,6.66
2016,GL v SRH,Moises Henriques,3,27,0,9
2016,GL v SRH,Praveen Kumar,3.2,32,0,9.6
2016,GL v SRH,Dhawal Kulkarni,4,32,0,8
2016,GL v SRH,Dwayne Smith,2,29,1,14.5
2016,GL v SRH,Suresh Raina,2,15,0,7.5
2016,GL v SRH,Shivil Kaushik,4,22,2,5.5
2016,GL v SRH,Dwayne Bravo,4,32,2,8
2016,RCB v SRH,Sreenath Aravind,4,30,2,7.5
2016,RCB v SRH,Chris Gayle,3,24,0,8
2016,RCB v SRH,Shane Watson,4,61,0,15.25
2016,RCB v SRH,Yuzvendra Chahal,4,35,1,8.75
2016,RCB v SRH,Iqbal Abdulla,1,10,0,10
2016,RCB v SRH,Chris Jordan,4,45,3,11.25
2016,RCB v SRH,Bhuvneshwar Kumar,4,25,0,6.25
2016,RCB v SRH,Barinder Sran,3,41,1,13.66
2016,RCB v SRH,Ben Cutting,4,35,2,8.75
2016,RCB v SRH,Mustafizur Rahman,4,37,1,9.25
2016,RCB v SRH,Moises Henriques,3,40,0,13.33
2016,RCB v SRH,Bipul Sharma,2,17,1,8.5
2015,KKR v MI,Umesh Yadav,3,36,0,12
2015,KKR v MI,Morne Morkel,4,18,2,4.5
2015,KKR v MI,Shakib Al Hasan,4,48,1,12
2015,KKR v MI,Sunil Narine,4,28,0,7
2015,KKR v MI,Andre Russell,3,21,0,7
2015,KKR v MI,Piyush Chawla,2,16,0,8
2015,KKR v MI,Lasith Malinga,4,27,0,6.75
2015,KKR v MI,Vinay Kumar,3.3,21,0,6
2015,KKR v MI,Corey Anderson,2,21,1,10.5
2015,KKR v MI,Jasprit Bumrah,3,38,1,12.66
2015,KKR v MI,Pragyan Ojha,2,23,0,11.5
2015,KKR v MI,Harbhajan Singh,4,38,1,9.5
2015,CSK v DC,Albie Morkel,3,28,0,9.33
2015,CSK v DC,Nathan Coulter Nile,4,30,3,7.5
2015,CSK v DC,Domnic Muthuswami,3,18,1,6
2015,CSK v DC,Imran Tahir,4,27,1,6.75
2015,CSK v DC,Amit Mishra,4,21,1,5.25
2015,CSK v DC,Jean Paul Duminy,2,15,1,7.5
2015,CSK v DC,Ashish Nehra,4,25,3,6.25
2015,CSK v DC,Mohit Sharma,4,33,1,8.25
2015,CSK v DC,Ishwar Pandey,4,30,1,7.5
2015,CSK v DC,Ravichandran Ashwin,4,25,1,6.25
2015,CSK v DC,Dwayne Bravo,4,36,2,9
2015,KXIP v RR,Sandeep Sharma,4,19,1,4.75
2015,KXIP v RR,Anureet Singh,4,23,3,5.75
2015,KXIP v RR,Axar Patel,4,34,1,8.5
2015,KXIP v RR,Karanveer Singh,4,43,0,10.75
2015,KXIP v RR,Mitchell Johnson,4,34,2,8.5
2015,KXIP v RR,Tim Southee,4,36,2,9
2015,KXIP v RR,Chris Morris,4,21,0,5.25
2015,KXIP v RR,Dhawal Kulkarni,3,21,1,7
2015,KXIP v RR,James Faulkner,4,26,3,6.5
2015,KXIP v RR,Pravin Tambe,3,15,0,5
2015,KXIP v RR,Stuart Binny,2,15,0,7.5
2015,CSK v SRH,Bhuvneshwar Kumar,4,31,0,7.75
2015,CSK v SRH,Trent Boult,4,34,1,8.5
2015,CSK v SRH,Ishant Sharma,3,46,0,15.33
2015,CSK v SRH,Karn Sharma,4,51,0,12.75
2015,CSK v SRH,Ravi Bopara,4,29,0,7.25
2015,CSK v SRH,Parvez Rasool,1,11,0,11
2015,CSK v SRH,Ashish Nehra,4,31,0,7.75
2015,CSK v SRH,Mohit Sharma,4,36,2,9
2015,CSK v SRH,Ishwar Pandey,3,26,1,8.66
2015,CSK v SRH,Ravichandran Ashwin,4,22,1,5.5
2015,CSK v SRH,Dwayne Bravo,4,25,2,6.25
2015,CSK v SRH,Ravindra Jadeja,1,17,0,17
2015,KKR v RCB,Sean Abbott,3,36,0,12
2015,KKR v RCB,Harshal Patel,4,37,1,9.25
2015,KKR v RCB,Varun Aaron,4,38,1,9.5
2015,KKR v RCB,Abu Nechim,4,28,1,7
2015,KKR v RCB,Daren Sammy,1,7,0,7
2015,KKR v RCB,Yuzvendra Chahal,4,28,1,7
2015,KKR v RCB,Morne Morkel,4,35,1,8.75
2015,KKR v RCB,Sunil Narine,4,26,0,6.5
2015,KKR v RCB,KC Cariappa,2,28,1,14
2015,KKR v RCB,Andre Russell,2,16,0,8
2015,KKR v RCB,Yusuf Pathan,4,40,2,10
2015,KKR v RCB,Piyush Chawla,1,10,0,10
2015,KKR v RCB,Shakib Al Hasan,2,17,1,8.5
2015,DC v RR,Tim Southee,4,36,0,9
2015,DC v RR,Chris Morris,4,35,2,8.75
2015,DC v RR,Dhawal Kulkarni,1,18,0,18
2015,DC v RR,Pravin Tambe,3,18,1,6
2015,DC v RR,Deepak Hooda,4,20,0,5
2015,DC v RR,James Faulkner,4,55,0,13.75
2015,DC v RR,Jaydev Unadkat,3,30,0,10
2015,DC v RR,Nathan Coulter Nile,4,42,0,10.5
2015,DC v RR,Angelo Mathews,4,42,1,10.5
2015,DC v RR,Amit Mishra,4,32,2,8
2015,DC v RR,Imran Tahir,4,28,4,7
2015,DC v RR,Yuvraj Singh,1,11,0,11
2015,MI v KXIP,Vinay Kumar,4,46,0,11.5
2015,MI v KXIP,Pawan Suyal,3,22,0,7.33
2015,MI v KXIP,Lasith Malinga,4,34,2,8.5
2015,MI v KXIP,Harbhajan Singh,4,20,2,5
2015,MI v KXIP,Jagadeesha Suchith,4,41,1,10.25
2015,MI v KXIP,Kieron Pollard,1,11,0,11
2015,MI v KXIP,Sandeep Sharma,4,12,1,3
2015,MI v KXIP,Anureet Singh,4,41,2,10.25
2015,MI v KXIP,Mitchell Johnson,4,23,2,5.75
2015,MI v KXIP,Axar Patel,4,30,2,7.5
2015,MI v KXIP,Rishi Dhawan,4,50,0,12.5
2015,RCB v SRH,Trent Boult,4,36,3,9
2015,RCB v SRH,Bhuvneshwar Kumar,3.5,30,2,7.82
2015,RCB v SRH,Praveen Kumar,4,34,1,8.5
2015,RCB v SRH,Ravi Bopara,3,31,2,10.33
2015,RCB v SRH,Karn Sharma,4,20,1,5
2015,RCB v SRH,Ashish Reddy,1,11,1,11
2015,RCB v SRH,Sean Abbott,2,21,0,10.5
2015,RCB v SRH,Harshal Patel,2,23,0,11.5
2015,RCB v SRH,Varun Aaron,3.2,36,0,10.8
2015,RCB v SRH,Abu Nechim,4,41,0,10.25
2015,RCB v SRH,Daren Sammy,2,18,0,9
2015,RCB v SRH,Yuzvendra Chahal,4,28,2,7
2015,RR v MI,Tim Southee,4,46,1,11.5
2015,RR v MI,Chris Morris,4,34,1,8.5
2015,RR v MI,Dhawal Kulkarni,3,15,1,5
2015,RR v MI,Stuart Binny,2,8,1,4
2015,RR v MI,Deepak Hooda,1,3,0,3
2015,RR v MI,James Faulkner,3,29,0,9.66
2015,RR v MI,Pravin Tambe,3,25,1,8.33
2015,RR v MI,Vinay Kumar,3,13,1,4.33
2015,RR v MI,Pawan Suyal,4,45,0,11.25
2015,RR v MI,Lasith Malinga,4,41,1,10.25
2015,RR v MI,Jagadeesha Suchith,4,31,0,7.75
2015,RR v MI,Corey Anderson,2,12,0,6
2015,RR v MI,Shreyas Gopal,2.1,23,1,10.61
2015,KXIP v DC,Nathan Coulter Nile,3,14,0,4.66
2015,KXIP v DC,Domnic Muthuswami,3,24,0,8
2015,KXIP v DC,Angelo Mathews,3,23,1,7.66
2015,KXIP v DC,Amit Mishra,4,34,1,8.5
2015,KXIP v DC,Imran Tahir,4,43,3,10.75
2015,KXIP v DC,Yuvraj Singh,1,9,0,9
2015,KXIP v DC,Jean Paul Duminy,2,16,2,8
2015,KXIP v DC,Sandeep Sharma,4,30,1,7.5
2015,KXIP v DC,Anureet Singh,4,33,2,8.25
2015,KXIP v DC,Mitchell Johnson,4,42,0,10.5
2015,KXIP v DC,Rishi Dhawan,3,23,0,7.66
2015,KXIP v DC,Axar Patel,3.5,28,1,7.3
2015,KXIP v DC,Glenn Maxwell,1,10,0,10
2015,SRH v RR,Tim Southee,4,30,0,7.5
2015,SRH v RR,Chris Morris,3,23,0,7.66
2015,SRH v RR,Deepak Hooda,2,11,0,5.5
2015,SRH v RR,Dhawal Kulkarni,3,9,2,3
2015,SRH v RR,James Faulkner,2,20,0,10
2015,SRH v RR,Stuart Binny,2,12,0,6
2015,SRH v RR,Pravin Tambe,4,21,2,5.25
2015,SRH v RR,Bhuvneshwar Kumar,4,25,0,6.25
2015,SRH v RR,Trent Boult,4,31,1,7.75
2015,SRH v RR,Praveen Kumar,4,30,0,7.5
2015,SRH v RR,Karn Sharma,3,19,1,6.33
2015,SRH v RR,Ravi Bopara,4,18,2,4.5
2015,SRH v RR,Ashish Reddy,1,5,0,5
2015,MI v CSK,Ashish Nehra,4,23,3,5.75
2015,MI v CSK,Ishwar Pandey,3,22,1,7.33
2015,MI v CSK,Mohit Sharma,4,43,1,10.75
2015,MI v CSK,Ravindra Jadeja,4,49,0,12.25
2015,MI v CSK,Ravichandran Ashwin,1,13,0,13
2015,MI v CSK,Dwayne Bravo,4,30,2,7.5
2015,MI v CSK,Pawan Suyal,3,28,0,9.33
2015,MI v CSK,Lasith Malinga,4,40,1,10
2015,MI v CSK,Jagadeesha Suchith,2,33,0,16.5
2015,MI v CSK,Harbhajan Singh,4,44,2,11
2015,MI v CSK,Vinay Kumar,2,18,0,9
2015,MI v CSK,Kieron Pollard,1.4,26,1,15.6
2015,SRH v DC,Praveen Kumar,4,38,1,9.5
2015,SRH v DC,Dale Steyn,4,27,1,6.75
2015,SRH v DC,Bhuvneshwar Kumar,4,21,1,5.25
2015,SRH v DC,Ravi Bopara,4,38,0,9.5
2015,SRH v DC,Karn Sharma,2,25,0,12.5
2015,SRH v DC,Ashish Reddy,2,15,1,7.5
2015,SRH v DC,Nathan Coulter Nile,4,26,1,6.5
2015,SRH v DC,Jean Paul Duminy,3,17,4,5.66
2015,SRH v DC,Domnic Muthuswami,2,20,0,10
2015,SRH v DC,Angelo Mathews,4,38,1,9.5
2015,SRH v DC,Imran Tahir,4,35,1,8.75
2015,SRH v DC,Amit Mishra,2,14,0,7
2015,SRH v DC,Yuvraj Singh,1,10,0,10
2015,KXIP v KKR,Umesh Yadav,4,33,3,8.25
2015,KXIP v KKR,Morne Morkel,4,27,2,6.75
2015,KXIP v KKR,Andre Russell,4,39,2,9.75
2015,KXIP v KKR,Sunil Narine,4,17,1,4.25
2015,KXIP v KKR,Piyush Chawla,4,29,0,7.25
2015,KXIP v KKR,Sandeep Sharma,4,25,4,6.25
2015,KXIP v KKR,Anureet Singh,4,37,0,9.25
2015,KXIP v KKR,Mitchell Johnson,3.5,41,1,10.69
2015,KXIP v KKR,Thisara Perera,4,33,1,8.25
2015,KXIP v KKR,Axar Patel,2,22,0,11
2015,RR v CSK,Ankit Sharma,3,26,1,8.66
2015,RR v CSK,Chris Morris,4,19,1,4.75
2015,RR v CSK,Pravin Tambe,4,36,1,9
2015,RR v CSK,Deepak Hooda,2,22,0,11
2015,RR v CSK,James Faulkner,4,26,1,6.5
2015,RR v CSK,Stuart Binny,1,5,0,5
2015,RR v CSK,Shane Watson,2,20,0,10
2015,RR v CSK,Ishwar Pandey,2,12,0,6
2015,RR v CSK,Ashish Nehra,4,32,0,8
2015,RR v CSK,Mohit Sharma,4,33,0,8.25
2015,RR v CSK,Ravindra Jadeja,4,29,1,7.25
2015,RR v CSK,Ravichandran Ashwin,2,21,0,10.5
2015,RR v CSK,Dwayne Bravo,2.2,30,1,12.85
2015,RCB v MI,Iqbal Abdulla,4,35,0,8.75
2015,RCB v MI,Varun Aaron,4,50,0,12.5
2015,RCB v MI,Abu Nechim,4,59,0,14.75
2015,RCB v MI,David Wiese,4,33,4,8.25
2015,RCB v MI,Yuzvendra Chahal,4,28,2,7
2015,RCB v MI,Mitchell McClenaghan,4,43,1,10.75
2015,RCB v MI,Lasith Malinga,4,35,1,8.75
2015,RCB v MI,Harbhajan Singh,4,27,3,6.75
2015,RCB v MI,Jasprit Bumrah,4,39,1,9.75
2015,RCB v MI,Hardik Pandya,3,37,0,12.33
2015,RCB v MI,Kieron Pollard,1,9,0,9
2015,DC v KKR,Umesh Yadav,4,18,2,4.5
2015,DC v KKR,Morne Morkel,4,30,2,7.5
2015,DC v KKR,Sunil Narine,4,38,1,9.5
2015,DC v KKR,Andre Russell,3,21,0,7
2015,DC v KKR,Piyush Chawla,4,27,2,6.75
2015,DC v KKR,Yusuf Pathan,1,9,0,9
2015,DC v KKR,Domnic Muthuswami,3,18,2,6
2015,DC v KKR,Nathan Coulter Nile,4,30,1,7.5
2015,DC v KKR,Angelo Mathews,3,33,0,11
2015,DC v KKR,Imran Tahir,4,30,1,7.5
2015,DC v KKR,Jean Paul Duminy,1,10,0,10
2015,DC v KKR,Amit Mishra,3.1,22,0,6.94
2015,RR v KXIP,Sandeep Sharma,4,25,1,6.25
2015,RR v KXIP,Anureet Singh,4,41,1,10.25
2015,RR v KXIP,Mitchell Johnson,4,33,1,8.25
2015,RR v KXIP,Axar Patel,4,30,2,7.5
2015,RR v KXIP,Shivam Sharma,3,44,1,14.66
2015,RR v KXIP,Glenn Maxwell,1,15,0,15
2015,RR v KXIP,Chris Morris,4,34,1,8.5
2015,RR v KXIP,Stuart Binny,2,13,0,6.5
2015,RR v KXIP,James Faulkner,4,41,0,10.25
2015,RR v KXIP,Pravin Tambe,3,20,1,6.66
2015,RR v KXIP,Rahul Tewatia,3,31,1,10.33
2015,RR v KXIP,Deepak Hooda,3,35,1,11.66
2015,RR v KXIP,Shane Watson,1,13,0,13
2015,SRH v KKR,Johan Botha,4,26,0,6.5
2015,SRH v KKR,Morne Morkel,4,31,2,7.75
2015,SRH v KKR,Sunil Narine,4,38,0,9.5
2015,SRH v KKR,Yusuf Pathan,2,18,0,9
2015,SRH v KKR,Umesh Yadav,4,40,1,10
2015,SRH v KKR,Piyush Chawla,1,15,0,15
2015,SRH v KKR,Andre Russell,1,6,1,6
2015,SRH v KKR,Dale Steyn,3,24,0,8
2015,SRH v KKR,Bhuvneshwar Kumar,3,24,1,8
2015,SRH v KKR,Praveen Kumar,2,18,1,9
2015,SRH v KKR,Karn Sharma,1,5,0,5
2015,SRH v KKR,Moises Henriques,1,9,1,9
2015,SRH v KKR,Bipul Sharma,1,14,0,14
2015,SRH v KKR,Ravi Bopara,1,7,1,7
2015,RCB v CSK,Mitchell Starc,4,24,1,6
2015,RCB v CSK,Yuzvendra Chahal,4,40,3,10
2015,RCB v CSK,Harshal Patel,4,28,1,7
2015,RCB v CSK,David Wiese,4,46,1,11.5
2015,RCB v CSK,Iqbal Abdulla,4,36,2,9
2015,RCB v CSK,Ishwar Pandey,4,21,1,5.25
2015,RCB v CSK,Ashish Nehra,4,10,4,2.5
2015,RCB v CSK,Mohit Sharma,4,39,0,9.75
2015,RCB v CSK,Ravichandran Ashwin,1,17,0,17
2015,RCB v CSK,Ravindra Jadeja,4,37,1,9.25
2015,RCB v CSK,Dwayne Bravo,3,25,1,8.33
2015,DC v MI,Mitchell McClenaghan,4,38,2,9.5
2015,DC v MI,Lasith Malinga,4,23,1,5.75
2015,DC v MI,Jasprit Bumrah,4,55,1,13.75
2015,DC v MI,Harbhajan Singh,4,34,0,8.5
2015,DC v MI,Hardik Pandya,2,14,0,7
2015,DC v MI,Kieron Pollard,2,25,0,12.5
2015,DC v MI,Nathan Coulter Nile,4,36,1,9
2015,DC v MI,Domnic Muthuswami,2,7,1,3.5
2015,DC v MI,Jean Paul Duminy,1,14,0,14
2015,DC v MI,Angelo Mathews,2,15,2,7.5
2015,DC v MI,Amit Mishra,4,32,2,8
2015,DC v MI,Shahbaz Nadeem,3,25,0,8.33
2015,DC v MI,Imran Tahir,4,22,3,5.5
2015,RR v RCB,Mitchell Starc,4,22,3,5.5
2015,RR v RCB,Iqbal Abdulla,4,28,1,7
2015,RR v RCB,Harshal Patel,4,23,2,5.75
2015,RR v RCB,Yuzvendra Chahal,3.1,25,2,7.89
2015,RR v RCB,David Wiese,4,27,0,6.75
2015,RR v RCB,Virat Kohli,0.5,4,0,4.8
2015,RR v RCB,Chris Morris,3,23,0,7.66
2015,RR v RCB,Dhawal Kulkarni,4,26,0,6.5
2015,RR v RCB,Shane Watson,3,23,1,7.66
2015,RR v RCB,James Faulkner,2,17,0,8.5
2015,RR v RCB,Pravin Tambe,4,36,0,9
2015,RR v RCB,Deepak Hooda,0.1,4,0,24
2015,MI v SRH,Trent Boult,4,27,0,6.75
2015,MI v SRH,Bhuvneshwar Kumar,4,26,3,6.5
2015,MI v SRH,Dale Steyn,4,38,2,9.5
2015,MI v SRH,Praveen Kumar,4,35,2,8.75
2015,MI v SRH,Karn Sharma,4,30,1,7.5
2015,MI v SRH,Harbhajan Singh,4,36,0,9
2015,MI v SRH,Mitchell McClenaghan,4,20,3,5
2015,MI v SRH,Lasith Malinga,4,23,4,5.75
2015,MI v SRH,Jagadeesha Suchith,4,25,1,6.25
2015,MI v SRH,Vinay Kumar,4,31,0,7.75
2015,CSK v KXIP,Karanveer Singh,4,43,0,10.75
2015,CSK v KXIP,Sandeep Sharma,4,32,0,8
2015,CSK v KXIP,Anureet Singh,4,40,1,10
2015,CSK v KXIP,Mitchell Johnson,4,40,0,10
2015,CSK v KXIP,Axar Patel,4,35,1,8.75
2015,CSK v KXIP,Ishwar Pandey,2,17,1,8.5
2015,CSK v KXIP,Ashish Nehra,4,16,2,4
2015,CSK v KXIP,Mohit Sharma,3,10,1,3.33
2015,CSK v KXIP,Ravindra Jadeja,4,22,3,5.5
2015,CSK v KXIP,Ravichandran Ashwin,4,14,2,3.5
2015,CSK v KXIP,Dwayne Bravo,3,13,0,4.33
2015,DC v RCB,Mitchell Starc,4,20,3,5
2015,DC v RCB,Varun Aaron,4,24,2,6
2015,DC v RCB,Harshal Patel,3,14,1,4.66
2015,DC v RCB,David Wiese,3.2,18,2,5.4
2015,DC v RCB,Iqbal Abdulla,4,17,1,4.25
2015,DC v RCB,Nathan Coulter Nile,3.3,30,0,8.57
2015,DC v RCB,Domnic Muthuswami,1,14,0,14
2015,DC v RCB,Imran Tahir,2,20,0,10
2015,DC v RCB,Jean Paul Duminy,1,7,0,7
2015,DC v RCB,Amit Mishra,2,25,0,12.5
2015,DC v RCB,Angelo Mathews,1,3,0,3
2015,KXIP v SRH,Sandeep Sharma,4,35,1,8.75
2015,KXIP v SRH,Mitchell Johnson,4,39,2,9.75
2015,KXIP v SRH,Anureet Singh,4,27,1,6.75
2015,KXIP v SRH,Murali Vijay,3,16,0,5.33
2015,KXIP v SRH,Axar Patel,4,25,2,6.25
2015,KXIP v SRH,Rishi Dhawan,1,7,0,7
2015,KXIP v SRH,Trent Boult,4,19,3,4.75
2015,KXIP v SRH,Bhuvneshwar Kumar,4,23,2,5.75
2015,KXIP v SRH,Praveen Kumar,4,34,1,8.5
2015,KXIP v SRH,Karn Sharma,4,22,1,5.5
2015,KXIP v SRH,Moises Henriques,4,30,1,7.5
2015,CSK v KKR,Pat Cummins,4,25,0,6.25
2015,CSK v KKR,Umesh Yadav,4,36,0,9
2015,CSK v KKR,Piyush Chawla,4,26,2,6.5
2015,CSK v KKR,Brad Hogg,4,18,1,4.5
2015,CSK v KKR,Andre Russell,4,26,2,6.5
2015,CSK v KKR,Ishwar Pandey,2,18,1,9
2015,CSK v KKR,Ashish Nehra,4,38,1,9.5
2015,CSK v KKR,Mohit Sharma,3,24,1,8
2015,CSK v KKR,Ravichandran Ashwin,2,5,2,2.5
2015,CSK v KKR,Ravindra Jadeja,3,11,0,3.66
2015,CSK v KKR,Suresh Raina,3,12,0,4
2015,CSK v KKR,Dwayne Bravo,3,22,3,7.33
2015,RCB v RR,Tim Southee,4,32,2,8
2015,RCB v RR,Dhawal Kulkarni,4,36,1,9
2015,RCB v RR,James Faulkner,2,26,0,13
2015,RCB v RR,Shane Watson,3,27,0,9
2015,RCB v RR,Pravin Tambe,3,39,0,13
2015,RCB v RR,Stuart Binny,4,32,1,8
2015,KKR v CSK,Pat Cummins,4,54,1,13.5
2015,KKR v CSK,Umesh Yadav,2,16,1,8
2015,KKR v CSK,Piyush Chawla,4,21,1,5.25
2015,KKR v CSK,Brad Hogg,4,29,4,7.25
2015,KKR v CSK,Yusuf Pathan,2,11,0,5.5
2015,KKR v CSK,Andre Russell,4,20,2,5
2015,KKR v CSK,Mohit Sharma,4,22,1,5.5
2015,KKR v CSK,Ashish Nehra,4,36,0,9
2015,KKR v CSK,Pawan Negi,4,23,1,5.75
2015,KKR v CSK,Ronit More,3.5,31,1,8.08
2015,KKR v CSK,Ravindra Jadeja,2,25,0,12.5
2015,KKR v CSK,Dwayne Bravo,2,27,0,13.5
2015,DC v KXIP,Zaheer Khan,4,17,2,4.25
2015,DC v KXIP,Jean Paul Duminy,4,15,1,3.75
2015,DC v KXIP,Nathan Coulter Nile,4,20,4,5
2015,DC v KXIP,Amit Mishra,2,10,1,5
2015,DC v KXIP,Angelo Mathews,3,19,0,6.33
2015,DC v KXIP,Imran Tahir,3,36,0,12
2015,DC v KXIP,Sandeep Sharma,3,10,0,3.33
2015,DC v KXIP,Shardul Thakur,3,38,1,12.66
2015,DC v KXIP,Anureet Singh,3,24,0,8
2015,DC v KXIP,Thisara Perera,2,22,0,11
2015,DC v KXIP,Axar Patel,2.5,23,0,8.11
2015,MI v RR,Tim Southee,4,36,1,9
2015,MI v RR,Dhawal Kulkarni,3,26,2,8.66
2015,MI v RR,Rusty Theron,4,40,1,10
2015,MI v RR,Shane Watson,3,36,0,12
2015,MI v RR,Stuart Binny,2,17,0,8.5
2015,MI v RR,Ankit Sharma,4,29,1,7.25
2015,MI v RR,Mitchell McClenaghan,4,31,3,7.75
2015,MI v RR,Lasith Malinga,4,34,1,8.5
2015,MI v RR,Vinay Kumar,4,39,1,9.75
2015,MI v RR,Jagadeesha Suchith,4,39,1,9.75
2015,MI v RR,Harbhajan Singh,4,34,0,8.5
2015,RCB v KKR,Mitchell Starc,2,15,1,7.5
2015,RCB v KKR,Varun Aaron,2,29,0,14.5
2015,RCB v KKR,Harshal Patel,2,22,0,11
2015,RCB v KKR,David Wiese,2,20,1,10
2015,RCB v KKR,Yuzvendra Chahal,2,22,1,11
2015,RCB v KKR,Pat Cummins,2,18,0,9
2015,RCB v KKR,Umesh Yadav,2,31,0,15.5
2015,RCB v KKR,Brad Hogg,2,23,1,11.5
2015,RCB v KKR,Piyush Chawla,2,21,1,10.5
2015,RCB v KKR,Andre Russell,1.4,22,1,13.2
2015,SRH v CSK,Mohit Sharma,4,58,0,14.5
2015,SRH v CSK,Ashish Nehra,4,31,1,7.75
2015,SRH v CSK,Ronit More,2,28,0,14
2015,SRH v CSK,Suresh Raina,4,29,1,7.25
2015,SRH v CSK,Dwayne Bravo,4,25,3,6.25
2015,SRH v CSK,Pawan Negi,2,20,1,10
2015,SRH v CSK,Trent Boult,4,44,0,11
2015,SRH v CSK,Bhuvneshwar Kumar,4,32,2,8
2015,SRH v CSK,Praveen Kumar,4,33,0,8.25
2015,SRH v CSK,Moises Henriques,4,20,2,5
2015,SRH v CSK,Karn Sharma,2,19,0,9.5
2015,SRH v CSK,Ashish Reddy,2,19,1,9.5
2015,KXIP v MI,Sandeep Sharma,3,24,0,8
2015,KXIP v MI,Anureet Singh,4,30,1,7.5
2015,KXIP v MI,Mitchell Johnson,4,41,1,10.25
2015,KXIP v MI,Axar Patel,3,24,0,8
2015,KXIP v MI,Karanveer Singh,4,30,1,7.5
2015,KXIP v MI,Murali Vijay,1,12,0,12
2015,KXIP v MI,Glenn Maxwell,1,8,0,8
2015,KXIP v MI,Mitchell McClenaghan,4,25,0,6.25
2015,KXIP v MI,Lasith Malinga,4,31,2,7.75
2015,KXIP v MI,Vinay Kumar,3,17,0,5.66
2015,KXIP v MI,Jagadeesha Suchith,4,33,1,8.25
2015,KXIP v MI,Harbhajan Singh,4,27,1,6.75
2015,KXIP v MI,Kieron Pollard,1,7,0,7
2015,RR v DC,Zaheer Khan,4,31,0,7.75
2015,RR v DC,Gurinder Sandhu,4,49,0,12.25
2015,RR v DC,Nathan Coulter Nile,4,38,1,9.5
2015,RR v DC,Angelo Mathews,4,27,1,6.75
2015,RR v DC,Amit Mishra,4,41,0,10.25
2015,RR v DC,Tim Southee,4,31,0,7.75
2015,RR v DC,Dhawal Kulkarni,4,43,2,10.75
2015,RR v DC,Stuart Binny,2,27,2,13.5
2015,RR v DC,Shane Watson,4,25,1,6.25
2015,RR v DC,James Faulkner,4,22,2,5.5
2015,RR v DC,Rajat Bhatia,2,23,0,11.5
2015,CSK v RCB,Mitchell Starc,4,24,3,6
2015,CSK v RCB,Yuzvendra Chahal,4,36,1,9
2015,CSK v RCB,David Wiese,4,29,2,7.25
2015,CSK v RCB,Harshal Patel,4,19,2,4.75
2015,CSK v RCB,Iqbal Abdulla,3,34,0,11.33
2015,CSK v RCB,Virat Kohli,1,6,0,6
2015,CSK v RCB,Ishwar Pandey,4,28,2,7
2015,CSK v RCB,Ashish Nehra,4,19,3,4.75
2015,CSK v RCB,Mohit Sharma,4,29,1,7.25
2015,CSK v RCB,Ravindra Jadeja,2,11,0,5.5
2015,CSK v RCB,Pawan Negi,2,19,0,9.5
2015,CSK v RCB,Dwayne Bravo,3.4,17,2,4.63
2015,KKR v SRH,Bhuvneshwar Kumar,4,42,2,10.5
2015,KKR v SRH,Dale Steyn,4,37,0,9.25
2015,KKR v SRH,Praveen Kumar,1,10,0,10
2015,KKR v SRH,Moises Henriques,3,20,1,6.66
2015,KKR v SRH,Karn Sharma,4,29,2,7.25
2015,KKR v SRH,Bipul Sharma,4,23,1,5.75
2015,KKR v SRH,Umesh Yadav,4,34,2,8.5
2015,KKR v SRH,Andre Russell,2,10,1,5
2015,KKR v SRH,Johan Botha,4,32,1,8
2015,KKR v SRH,Brad Hogg,4,17,2,4.25
2015,KKR v SRH,Yusuf Pathan,1,19,0,19
2015,KKR v SRH,Piyush Chawla,4,16,1,4
2015,KKR v SRH,Ryan ten Doeschate,1,4,0,4
2015,MI v DC,Lasith Malinga,4,33,2,8.25
2015,MI v DC,Mitchell McClenaghan,4,37,0,9.25
2015,MI v DC,Vinay Kumar,3,31,0,10.33
2015,MI v DC,Harbhajan Singh,4,11,2,2.75
2015,MI v DC,Jagadeesha Suchith,3,24,1,8
2015,MI v DC,Hardik Pandya,2,13,1,6.5
2015,MI v DC,Zaheer Khan,4,32,1,8
2015,MI v DC,Nathan Coulter Nile,4,30,2,7.5
2015,MI v DC,Angelo Mathews,4,33,1,8.25
2015,MI v DC,Yuvraj Singh,1,5,0,5
2015,MI v DC,Amit Mishra,4,25,1,6.25
2015,MI v DC,Imran Tahir,2.3,27,0,10.8
2015,RCB v KXIP,Sandeep Sharma,4,41,2,10.25
2015,RCB v KXIP,Mitchell Johnson,4,43,0,10.75
2015,RCB v KXIP,Anureet Singh,4,25,0,6.25
2015,RCB v KXIP,Glenn Maxwell,2,23,0,11.5
2015,RCB v KXIP,Axar Patel,4,50,1,12.5
2015,RCB v KXIP,Karanveer Singh,2,41,0,20.5
